c0027651	neoplasm nos	SIDER
c0027651	tumour	SIDER
c0027651	neoplastic disease	SIDER
c0027651	neoplasms	SIDER
c0027651	neoplasm	SIDER
c0027651	tumor	SIDER
c0027651	neoplasia	SIDER
c0743912	ferritin increased	SIDER
c0025235	mrs	SIDER
c0677500	stinging sensation	SIDER
c0019917	styes	SIDER
c0019917	sty	SIDER
c0019917	stye	SIDER
c0742468	cns lesions	SIDER
c0858949	painful oral mucosa	SIDER
c0858958	shock symptoms	SIDER
c0038002	enlarged spleen	SIDER
c0263680	chronic arthritis	SIDER
c0024115	lung disorders	SIDER
c0024115	pulmonary disorders	SIDER
c0024115	disorder lung	SIDER
c0024115	lung diseases	SIDER
c0024115	pneumopathy	SIDER
c0024115	lung disease	SIDER
c0024115	pulmonary disease	SIDER
c0024115	pulmonary disorder	SIDER
c0024117	chronic obstructive airway disease	SIDER
c0024117	chronic obstructive lung disease	SIDER
c0024117	chronic obstructive airways disease	SIDER
c0024117	chronic obstructive pulmonary disease	SIDER
c0264734	atrial dilatation	SIDER
c1142423	staphylococcus aureus bacteremia	SIDER
c1142420	hepatitis b reactivation	SIDER
c0858924	general discomfort	SIDER
c0013609	localized edema	SIDER
c0024103	breast lump	SIDER
c0024103	breast mass nos	SIDER
c0024103	breast nodule	SIDER
c0221512	gastric pain	SIDER
c0030805	pemphigoid	SIDER
c0521991	stress symptoms	SIDER
c0858934	injection site warmth	SIDER
c0858930	injection site numbness	SIDER
c0240130	swelling knee	SIDER
c0263661	skeletal system disorders	SIDER
c0263660	musculoskeletal and connective tissue disorders	SIDER
c0025222	melena	SIDER
c0025222	tarry stools	SIDER
c0025222	dark stools	SIDER
c0025222	melaena	SIDER
c0264714	acute cardiac failure	SIDER
c0236083	vaginal burning	SIDER
c0423006	eye discharge	SIDER
c0018081	gonorrhoea	SIDER
c0264716	chronic heart failure	SIDER
c0854402	mechanical complication of implant	SIDER
c0854403	implant infection	SIDER
c0025297	meningitis viral	SIDER
c0025297	viral meningitis	SIDER
c0152427	supernumerary digit	SIDER
c0025274	menarche	SIDER
c0235086	involuntary muscle contractions	SIDER
c0151379	rheumatoid factor positive	SIDER
c0459435	psychotic state	SIDER
c0235082	muscle tremor	SIDER
c0235081	extremity tremor	SIDER
c0025290	aseptic meningitis	SIDER
c0018021	thyroid enlargement	SIDER
c0018021	thyromegaly	SIDER
c0018021	goitre	SIDER
c0695236	tracheostomy infection	SIDER
c0236075	menopausal symptoms	SIDER
c0236073	cerebellar infarction	SIDER
c0236072	paradoxical bronchospasm	SIDER
c0542184	reaction gastrointestinal	SIDER
c0025289	meningitis	SIDER
c0025289	meningitides	SIDER
c0025287	meningeal irritation	SIDER
c0025287	meningismus	SIDER
c0025287	meningism	SIDER
c0025286	meningiomas	SIDER
c0025286	meningioma	SIDER
c0025281	meniere disease	SIDER
c0025281	meniere's disease	SIDER
c0858996	masked symptoms	SIDER
c0477371	other forms of epilepsy	SIDER
c0426649	intestinal spasms	SIDER
c0700363	rhythm idioventricular	SIDER
c0033575	prostate	SIDER
c0282193	iron overload	SIDER
c0236068	swollen tongue	SIDER
c0236062	decrease in haptoglobin	SIDER
c0236065	mouth edema	SIDER
c0236061	haptoglobin increased	SIDER
c0016722	frigidity	SIDER
c0151205	edema periorbital	SIDER
c0003123	appetite lost	SIDER
c0003123	appetite absent	SIDER
c0003126	loss of smell	SIDER
c0003126	loss of sense of smell	SIDER
c0003126	smell loss	SIDER
c0221333	decrease in serum uric acid	SIDER
c0854425	sputum discoloured	SIDER
c1611174	posttraumatic pain	SIDER
c1699848	cessation of therapy	SIDER
c0282160	cutis aplasia	SIDER
c0428897	venous pressure jugular	SIDER
c0030846	penis	SIDER
c0238198	gastrointestinal stromal tumors	SIDER
c0011253	delusion	SIDER
c0030848	penile fibrosis	SIDER
c0428895	labile blood pressure	SIDER
c0236053	mucosal ulcers	SIDER
c0858970	carcinogenicity	SIDER
c0016708	micturition frequency and polyuria	SIDER
c0854438	blepharal pigmentation	SIDER
c0152436	imperforate hymen	SIDER
c0428886	mean blood pressure	SIDER
c0426623	excessive gas	SIDER
c0679048	obsessive thoughts	SIDER
c0221345	nail discoloration	SIDER
c0221347	acrocyanosis	SIDER
c0221348	yellow nail	SIDER
c0861111	cardioactive drug level increased	SIDER
c0015402	ocular hemorrhage	SIDER
c0042514	tachycardia ventricular	SIDER
c0854331	herpes simplex dermatitis	SIDER
c0155804	acute maxillary sinusitis	SIDER
c0015403	eye infection	SIDER
c0015403	eye infections	SIDER
c0015403	ocular infection	SIDER
c0015403	eye infection nos	SIDER
c0232492	upper abdominal pain	SIDER
c0023067	laryngitis	SIDER
c0023066	laryngospasm	SIDER
c0023066	laryngismus	SIDER
c0023067	laryngitis nos	SIDER
c0232495	lower abdominal pain 	SIDER
c0854329	herpes zoster infection neurological	SIDER
c0920207	gastrointestinal dysplasia	SIDER
c0032897	pws	SIDER
c0001800	ageusia	SIDER
c0240066	iron deficiency	SIDER
c0155814	acute epiglottitis	SIDER
c0023055	laryngeal neoplasia	SIDER
c0023052	laryngeal edema	SIDER
c0023051	larynx disorder	SIDER
c0424489	cracked lips	SIDER
c2242737	anorectal discomfort	SIDER
c0854359	insulin autoimmune syndrome	SIDER
c0012739	dic	SIDER
c0031345	pharynx disorder	SIDER
c0428974	supraventricular arrhythmia	SIDER
c0155839	upper respiratory tract disorder	SIDER
c0025294	meningococcal meningitis	SIDER
c0012746	dissociative disorder	SIDER
c0025293	listeria monocytogenes meningitis	SIDER
c0023052	larynx edema	SIDER
c2242727	tumor compression	SIDER
c0023055	larynx neoplasm	SIDER
c0023055	laryngeal neoplasm	SIDER
c0025295	streptococcus pneumoniae meningitis	SIDER
c0011334	dental decay	SIDER
c0011334	tooth caries	SIDER
c0011334	tooth decay	SIDER
c1609433	renal agenesis	SIDER
c0549225	myasthenic syndrome	SIDER
c2712871	attacks of gout	SIDER
c2242711	arteritic anterior ischemic optic neuropathy	SIDER
c0278484	metastatic carcinoma of the colon	SIDER
c0854372	mastication disorder	SIDER
c0278488	metastatic breast cancer	SIDER
c1697642	puncture site pain	SIDER
c0549239	dizziness aggravated	SIDER
c0239302	decreased estrogen	SIDER
c0549234	arthralgia aggravated	SIDER
c2242708	hypertransaminasemia	SIDER
c0029878	otitis external	SIDER
c1306857	hyperglobulinaemia	SIDER
c0424444	clenching teeth	SIDER
c0028432	disorders nasal	SIDER
c0549206	gravid	SIDER
c0240059	intraventricular hemorrhage	SIDER
c0549201	eczema asteatotic	SIDER
c0541887	rectal discomfort	SIDER
c0029882	otitis media nos	SIDER
c0042571	spinning sensation	SIDER
c0426597	reduced fluid intake	SIDER
c0278479	colon cancer stage ii	SIDER
c0023077	laryngotracheobronchitis	SIDER
c0541896	abnormal spermatozoa	SIDER
c0854381	genital hemorrhage	SIDER
c0023070	laryngopharyngitis	SIDER
c0854382	libido disorder	SIDER
c0428908	sinus node dysfunction	SIDER
c0018948	haematometra	SIDER
c0700078	decreased tendon reflexes	SIDER
c0700075	motor restlessness	SIDER
c0740409	psychotic behavior	SIDER
c0549262	rebound effect	SIDER
c0333286	splinter hemorrhages	SIDER
c0549267	palpitations aggravated	SIDER
c0242379	lung cancer	SIDER
c0239337	limb deformity	SIDER
c0474444	stromal edema	SIDER
c2609105	respiratory tract inflammation	SIDER
c0600228	cardiopulmonary arrest	SIDER
c0241127	mottled skin	SIDER
c0541879	detachment	SIDER
c0474453	dyspnea at rest	SIDER
c2004521	b12 deficiency anemia	SIDER
c0242362	intervertebral disc protrusion	SIDER
c0549280	nausea aggravated	SIDER
c0239343	acral erythema	SIDER
c0549273	abdominal pain aggravated	SIDER
c0239340	lower extremity edema	SIDER
c0549277	gastritis aggravated	SIDER
c0425049	death of mother	SIDER
c0227791	vaginal discharges	SIDER
c0227791	vaginal odour	SIDER
c0227791	vaginal discharge	SIDER
c0333291	ulcer haemorrhage	SIDER
c0000735	abdominal neoplasm	SIDER
c0015469	facial palsy	SIDER
c0015469	paralysis facial	SIDER
c0235290	taste bitter	SIDER
c1536009	esophageal edema	SIDER
c0235293	taste peculiar	SIDER
c0302858	protein losing gastroenteropathy	SIDER
c0235299	ruq pain	SIDER
c0302859	euthyroid goiter	SIDER
c0522055	abnormal electrocardiogram	SIDER
c0522055	electrocardiogram abnormal	SIDER
c0522055	ecg abnormal	SIDER
c0522055	abnormal ekg	SIDER
c0677600	inspiratory stridor	SIDER
c0542571	facial edema	SIDER
c0015468	face pain	SIDER
c0549249	decreased consciousness	SIDER
c0267353	duodenal stricture	SIDER
c0267356	duodenal perforation	SIDER
c0235282	ear roaring	SIDER
c0000729	abdominal cramping	SIDER
c0549257	loss of confidence	SIDER
c0302862	reactive airway disease	SIDER
c0549250	jaw stiffness	SIDER
c0241136	skin pain	SIDER
c0241137	skin pallor	SIDER
c0549259	anxiety aggravated	SIDER
c0853246	eczema exacerbated	SIDER
c0267380	regional ileitis	SIDER
c0853244	tendonitis exacerbated	SIDER
c1510586	autism spectrum disorder	SIDER
c0010263	limb cramp	SIDER
c0271510	recruitment	SIDER
c0847631	dry scalp	SIDER
c0596170	binge	SIDER
c0541820	reduced carbohydrate tolerance	SIDER
c0241164	skin tenderness	SIDER
c0016977	gallbladder disorder	SIDER
c0016977	gall bladder disease	SIDER
c0016977	gall bladder disorder	SIDER
c0016977	gall bladder	SIDER
c0241165	thickening of skin	SIDER
c0241166	tightness skin	SIDER
c0242301	furuncles	SIDER
c0242301	boil	SIDER
c0031315	phantom pain	SIDER
c0242339	dyslipidemia	SIDER
c0746731	acute myocardial ischemia	SIDER
c0010266	cranial nerve disorder	SIDER
c0333243	pitting edema	SIDER
c0239375	numbness of extremities	SIDER
c0239376	lower extremity pain	SIDER
c0920235	psoriatic plaque	SIDER
c0427894	hyaline casts	SIDER
c0600260	obstructive pulmonary disease	SIDER
c0333244	transient edema	SIDER
c0232459	digestion impaired	SIDER
c0235267	eye redness	SIDER
c0235267	eyes red	SIDER
c0232461	appetite increased	SIDER
c0232461	eat	DIEGO_Lab
c0158281	cervicobrachial syndrome	SIDER
c0235266	irritation eye	SIDER
c0235266	eye irritation	SIDER
c0014718	candida intertrigo	SIDER
c0030193	unspecified pain	SIDER
c0030193	pain burning	SIDER
c0030193	pain nos	SIDER
c0030196	limb pain	SIDER
c0030196	extremity pain	SIDER
c0030196	pain in extremity	SIDER
c0850149	dry cough	SIDER
c1112525	ulcer and gastrointestinal bleeding	SIDER
c0267373	intestinal hemorrhage	SIDER
c0302809	fulminant hepatitis	SIDER
c0241158	scar tissue	SIDER
c0241157	pustules	SIDER
c0010278	craniosynostosis	SIDER
c0239385	paresthesia of an extremity	SIDER
c0155862	pneumococcal pneumonia	SIDER
c0023003	lgs	SIDER
c0235259	subcapsular cataract 	SIDER
c0235259	cataract subcapsular	SIDER
c0155866	inhalational anthrax	SIDER
c0235258	lenticular deposits	SIDER
c1112537	abnormal neurological exam	SIDER
c0242354	congenital disorders	SIDER
c0541802	serum bicarbonate decreased	SIDER
c0242350	impotence	SIDER
c0000772	multiple abnormalities	SIDER
c0015423	eyelid disorder nos	SIDER
c0015423	eyelid diseases	SIDER
c0549284	atrial fibrillation aggravated	SIDER
c0010246	coxsackie viral infection	SIDER
c0541819	rectal burning	SIDER
c0541817	local burning	SIDER
c0235248	vasoconstriction peripheral	SIDER
c0155877	allergic asthma	SIDER
c0853254	nasal passage irritation	SIDER
c0242343	panhypopituitarism	SIDER
c0235240	pounding heart 	SIDER
c0541813	kussmaul respiration	SIDER
c0001824	granulopenia	SIDER
c0001824	agranulocytoses	SIDER
c0001824	granulocytopenia	SIDER
c0271547	growth hormone overproduction	SIDER
c1096649	antidepressant treatment	SIDER
c0155870	pneumonia influenzal	SIDER
c0232488	colicky pain	SIDER
c0232488	colic abdominal	SIDER
c0232488	colicky abdominal pain	SIDER
c0232488	abdominal colic	SIDER
c0549297	swelling of an ear	SIDER
c0549294	neutropenia aggravated	SIDER
c1096646	transaminitis	SIDER
c0919913	nasal odor	SIDER
c1142357	symptomatic hyperlactatemia	SIDER
c1142358	lactic acidosis syndrome	SIDER
c0017921	amd	SIDER
c0740330	genital infection fungal	SIDER
c0221259	trichiasis	SIDER
c0237020	dermoid cyst of the ovary	SIDER
c0333355	mucositis	SIDER
c1536074	osteoarticular pain	SIDER
c0221252	eruptive xanthomas	SIDER
c0542052	coronary artery insufficiency	SIDER
c1536075	sudden unexplained death in epilepsy	SIDER
c0242350	erectile dysfunction	SIDER
c1384498	gastric erosion	SIDER
c0578050	lymph node pain	SIDER
c0015696	fatty liver alcoholic	SIDER
c0029489	other alopecia	SIDER
c0346040	melanoma in situ	SIDER
c1112573	delayed orgasm	SIDER
c0033038	ejaculation premature	SIDER
c0221269	lymphomalike reaction	SIDER
c0033036	atrial ectopic beats	SIDER
c0033036	extrasystoles supraventricular	SIDER
c0033036	premature atrial contractions	SIDER
c0033036	premature atrial contraction	SIDER
c0033036	atrial premature contractions	SIDER
c0919907	pleural infection	SIDER
c0919909	tonic clonic movements	SIDER
c0239150	decreased creatinine	SIDER
c0575081	gait abnormal nos	SIDER
c0575081	gait disturbance	SIDER
c0575081	gait disturbances	SIDER
c0575081	gait abnormal	SIDER
c0575081	gait abnormality	SIDER
c0221260	nail dystrophy	SIDER
c0853223	activated partial thromboplastin time prolonged	SIDER
c0039239	tachycardia sinus	SIDER
c0853225	increased inr	SIDER
c0853226	inr decreased	SIDER
c0853227	blood iron abnormal	SIDER
c0016867	furunculosis	SIDER
c0745091	hypereosinophilia	SIDER
c0039231	rapid pulse	SIDER
c0039231	tachycardias	SIDER
c0039231	pulse increased	SIDER
c0039231	tachycardia nos	SIDER
c0039231	pulse rate increased	SIDER
c0039231	increased heart rate	SIDER
c0039231	increased pulse rate	SIDER
c0039231	heart rate increased	SIDER
c0151467	acute adrenal insufficiency	SIDER
c0242362	intervertebral disc herniation	SIDER
c0858899	difficulty with concentration or attention	SIDER
c0029453	bone loss	SIDER
c0877854	cerebral arteriosclerosis	SIDER
c0029458	osteoporosis in postmenopausal	SIDER
c0221239	rapidly progressive glomerulonephritis	SIDER
c0239182	watery diarrhea	SIDER
c0235108	tenseness	SIDER
c0271686	autonomic diabetic neuropathy	SIDER
c0235168	tremulousness nervous	SIDER
c0004352	autism	SIDER
c0221232	wheal	SIDER
c0235169	excitability	SIDER
c1510412	pseudoaneurysms	SIDER
c0002986	fabry disease	SIDER
c0235165	acute mania	SIDER
c0677483	carcinoma testes	SIDER
c0039240	svt	SIDER
c0039240	supraventricular tachycardias	SIDER
c0039240	tachycardia supraventricular	SIDER
c0235161	sleep loss	SIDER
c0235162	difficulty sleeping	SIDER
c0851758	signs or symptoms of hepatobiliary	SIDER
c0861011	normal cpk	SIDER
c0235119	hunger abnormal	SIDER
c0037859	epididymal cyst	SIDER
c0235117	emotional withdrawal	SIDER
c0235117	withdrawal emotional	SIDER
c0221248	gouty tophus	SIDER
c0006012	borderline personality	SIDER
c0853203	papanicolaou smear normal	SIDER
c0221242	fixed drug eruption	SIDER
c1384666	hypoacusis	SIDER
c1384666	impaired hearing	SIDER
c1384666	hearing impairment	SIDER
c1384666	hearing decreased	SIDER
c1384666	decreased hearing	SIDER
c1384666	loss of hearing	SIDER
c0235113	emotional poverty	SIDER
c1142383	breast tension	SIDER
c0542027	hypercoagulation	SIDER
c1112559	pancreatitis due to biliary obstruction	SIDER
c0235150	feeling cold	SIDER
c0015393	eye abnormalities	SIDER
c0595938	effects increased	SIDER
c0521508	ecchymosis injection site	SIDER
c0600457	previous pregnancies	SIDER
c0015663	fasting	SIDER
c1608410	head titubation	SIDER
c0595930	blood cholesterol increased	SIDER
c0015397	eye disorder	SIDER
c0015397	ophthalmic disorders	SIDER
c0596240	cancer pain	SIDER
c0015668	fat necrosis	SIDER
c1610049	application site exfoliation	SIDER
c0149514	acute bronchitis	SIDER
c0149514	bronchitis acute nos	SIDER
c0235146	euphoric	SIDER
c0149512	acute sinusitis	SIDER
c0149512	sinusitis acute nos	SIDER
c0025306	meningococcal sepsis	SIDER
c0263504	alopecia totalis	SIDER
c0595929	increased serum cholesterol	SIDER
c1145670	failure respiratory	SIDER
c1145670	respiratory failure	SIDER
c0025303	meningococcal infections	SIDER
c1608408	malignant transformation	SIDER
c0595928	elevated serum calcium	SIDER
c0542007	cerebral haematoma	SIDER
c0542009	hematopoiesis depressed	SIDER
c0014522	ever	SIDER
c0014527	epidermolysis bullosa	SIDER
c0149521	pancreatitis chronic	SIDER
c0149521	pancreatitis relapsing	SIDER
c0149520	cholecystitis acute nos	SIDER
c0149520	acute cholecystitis	SIDER
c0740304	copd exacerbation	SIDER
c0235131	floating feeling	SIDER
c0007570	coeliac disease	SIDER
c0936250	eczema herpeticum	SIDER
c0235129	strange feeling	SIDER
c2609253	macrovascular disease	SIDER
c0263518	telogen effluvium	SIDER
c0242379	lung neoplasm malignant	SIDER
c2937358	cerebral hemorrhage	SIDER
c0037023	salivary gland inflammation	SIDER
c0037023	sialoadenitis	SIDER
c0740318	allergy to insect sting	SIDER
c0033046	pms	SIDER
c1536055	drug administration error	SIDER
c1610068	edema myocardial	SIDER
c1610069	circulatory depression	SIDER
c2937350	abnormal ejaculation	SIDER
c0221271	eps	SIDER
c1536070	renal insufficiency aggravated	SIDER
c0936223	metastatic prostate cancer	SIDER
c2609264	color vision change	SIDER
c1621955	physical abuse	SIDER
c0221281	poikilocytosis	SIDER
c0037036	sialorrhoea	SIDER
c0037036	hypersalivation	SIDER
c0037036	ptyalism	SIDER
c0037036	salivary hypersecretion	SIDER
c0037036	salivation increase	SIDER
c0037036	excessive salivation	SIDER
c0037036	sialorrhea	SIDER
c0037036	saliva increased	SIDER
c0862506	borderline ovarian tumors	SIDER
c0025320	menopausal	SIDER
c0024031	lumbar pain	SIDER
c0024031	lumbalgia	SIDER
c0024031	lumbago	SIDER
c0024031	lower back pain	SIDER
c0431750	meatal stenosis	SIDER
c0015624	fanconi syndrome	SIDER
c0263536	nail hypertrophy	SIDER
c0030922	peptic ulcer bleeding	SIDER
c0263530	onychorrhexis	SIDER
c0263540	loss of nails	SIDER
c0152517	gastroenteritis viral	SIDER
c0011168	swallowing difficult	SIDER
c0011168	difficulty in swallowing	SIDER
c0011168	difficulty swallowing	SIDER
c0011168	swallowing disorders	SIDER
c0011168	deglutition disorder	SIDER
c0011168	swallowing difficulty	SIDER
c0858814	symptoms of hepatitis	SIDER
c0858817	transient abnormalities in liver	SIDER
c0677658	breast disorder female	SIDER
c0851140	cervix carcinoma in situ	SIDER
c0851140	carcinoma cervix in situ	SIDER
c0013504	hepatic echinococcosis	SIDER
c0018188	granulomas	SIDER
c0262576	nerve palsy	SIDER
c0013502	hydatid disease	SIDER
c0426576	gastrointestinal symptoms	SIDER
c0015644	fasciculations	SIDER
c0684550	spinal metastases	SIDER
c0079924	oligohydramnios	SIDER
c0521845	drug effect decreased	SIDER
c0016807	intestinal functional disorder	SIDER
c0521847	no adverse drug effect	SIDER
c0742339	chest heaviness	SIDER
c0858833	endometrial hypertrophy	SIDER
c0919968	drug induced pruritus	SIDER
c1142305	melanonychia	SIDER
c1609512	vulvovaginal mycotic infection	SIDER
c0339434	choroidal effusion	SIDER
c1142300	clostridium colitis	SIDER
c0595902	blood chloride decreased	SIDER
c0749389	pharyngeal lesion	SIDER
c0521839	influenza like illness	SIDER
c0854303	limb discomfort	SIDER
c0554309	azotemia prerenal	SIDER
c0424296	disinhibition	SIDER
c0740379	decreased cortisol	SIDER
c0347129	ain	SIDER
c0178664	glomerulosclerosis	SIDER
c0858854	unrest	SIDER
c0011127	decubitus ulcers	SIDER
c0011124	decreased libido	SIDER
c0011124	decreased sexual desire	SIDER
c0011124	reduced libido	SIDER
c0151315	neck stiffness	SIDER
c0151315	stiff neck	SIDER
c0151315	neck rigid	SIDER
c0740384	venous sinus thrombosis	SIDER
c0006035	borreliosis	SIDER
c0030976	perceptual distortion	SIDER
c0221228	comedones	SIDER
c1274926	stinging skin	SIDER
c0034642	crackles	SIDER
c1861172	venous thromboembolism	SIDER
c0474381	chromatopsia	SIDER
c0178650	gammopathy	SIDER
c0740380	varicella zoster	SIDER
c0858867	reticulocytopenia	SIDER
c0859996	decreased corneal sensitivity	SIDER
c0858862	urine red	SIDER
c0575090	balance disorders	SIDER
c0575090	balance impaired nos	SIDER
c0740399	auditory and visual hallucinations	SIDER
c0238097	cytomegalovirus encephalitis	SIDER
c0151491	musculoskeletal congenital	SIDER
c1142335	abnormal bilirubin	SIDER
c0151490	congenital central nervous system anomaly	SIDER
c0025162	megacolon toxic	SIDER
c0235194	excessive sedation	SIDER
c0235196	suicidal tendency	SIDER
c0235198	impaired concentration	SIDER
c0919924	pulmonary toxicity	SIDER
c1142349	eyelid pain	SIDER
c0282074	biliary sludge	SIDER
c0238148	abnormal lacrimation	SIDER
c0743841	febrile illness	SIDER
c0011206	acute brain syndrome	SIDER
c0155709	atrial flutter fibrillation	SIDER
c0032993	prolonged pregnancy	SIDER
c0263492	hair ingrown	SIDER
c0555724	dry lips	SIDER
c0155713	papillary muscle rupture	SIDER
c0475858	generalized pruritus	SIDER
c0854212	subepithelial opacities	SIDER
c0237314	irregular heart rate 	SIDER
c0023182	cerebrospinal fluid leak	SIDER
c0012833	dizzy	SIDER
c0854210	incomplete precocious puberty	SIDER
c0339383	chorioretinopathy	SIDER
c1611157	hepatic eosinophilic infiltration	SIDER
c2242621	prolonged erection	SIDER
c0241075	skin induration	SIDER
c0949445	cervical dystonia	SIDER
c1609536	allergic bronchospasm	SIDER
c0424323	violent behaviour	SIDER
c1609535	invasive candidiasis	SIDER
c0238106	clostridium difficile colitis	SIDER
c0277925	cold extremities	SIDER
c0238111	gastaut syndrome	SIDER
c2745995	decreased platelet aggregation	SIDER
c0424332	breathholding	SIDER
c1697542	thrombosis at the infusion site	SIDER
c0677600	stridor inspiratory	SIDER
c0032962	pregnancy complication	SIDER
c0238124	necrotizing fasciitis	SIDER
c0858919	conjunctival redness	SIDER
c0013415	dysthymia	SIDER
c0919890	fibrinogen increased	SIDER
c0919892	blood pressure inadequately controlled	SIDER
c0919894	nasal mucosal disorder	SIDER
c0238132	bronchopleural fistula	SIDER
c1533591	deposit calcium	SIDER
c0438142	urine analysis abnormal	SIDER
c0474378	hair color changes	SIDER
c0426498	tongue dry	SIDER
c0919895	fetal heart rate decreased	SIDER
c0853193	bipolar i disorder	SIDER
c0853198	gastroenteritis yersinia	SIDER
c0086769	panic attack	SIDER
c0155789	bleeding oesophageal varices	SIDER
c0238463	carcinoma papillary thyroid	SIDER
c0857087	dizzy spell	SIDER
c1112613	neonatal tachypnea	SIDER
c0522171	oppression	SIDER
c0275891	tuberculous pneumonia	SIDER
c0241028	sexually active	SIDER
c2004435	intestinal ischemia	SIDER
c0857093	elevated liver enzyme tests	SIDER
c0438173	electrocardiogram qrs complex abnormal	SIDER
c0549124	arterial embolism	SIDER
c0235165	mania acute	SIDER
c0700184	throat irritation	SIDER
c0030252	palpitations	SIDER
c0549124	embolism arterial	SIDER
c1112626	allergic exanthema	SIDER
c0541976	air in stomach	SIDER
c0235162	sleep difficult	SIDER
c0241013	serum ferritin increased	SIDER
c0857083	generalized macular rash	SIDER
c0877792	circadian rhythm sleep disorder	SIDER
c0438167	electrocardiogram t wave abnormal	SIDER
c0235198	concentration impairment	SIDER
c0235198	inability to concentrate	SIDER
c0235198	concentration impaired	SIDER
c0155765	microangiopathy	SIDER
c0549150	pseudofolliculitis barbae	SIDER
c1536146	eyelash darkening	SIDER
c0242490	enthesopathy	SIDER
c0522153	urine discoloration	SIDER
c0030286	pancreas disorder	SIDER
c0030286	pancreatic disorder	SIDER
c0241005	elevated serum creatine phosphokinase	SIDER
c0853155	no proteinuria	SIDER
c0854286	eyelid function disorder	SIDER
c1145628	autonomic nervous system disorders	SIDER
c0015371	extrapyramidal disorder	SIDER
c0015371	extrapyramidal disorders	SIDER
c0040210	tidal volume	SIDER
c1384606	dyspn	SIDER
c0012813	diverticulitis nos	SIDER
c0700136	epiphysis	SIDER
c0853141	therapeutic response unexpected	SIDER
c0001957	delirium tremens	SIDER
c0241060	dermal cyst	SIDER
c0541923	lip edema	SIDER
c0595882	serum calcium decreased	SIDER
c0853149	blood lactate dehydrogenase increased	SIDER
c0040264	tinnitus	SIDER
c0239233	early satiety	SIDER
c0239234	low set ears	SIDER
c0595885	decrease in serum potassium	SIDER
c0241069	skin erosion	SIDER
c0015300	proptosis	SIDER
c0857051	bad dreams	SIDER
c0242461	nonthrombocytopenic purpura	SIDER
c0857035	acute anaphylaxis	SIDER
c0857034	dyspepsia acid	SIDER
c0152459	striae	SIDER
c0221392	vaginitis atrophic	SIDER
c0521584	mucosal discolouration gi	SIDER
c0037926	spinal cord compression	SIDER
c0235129	feeling strange	SIDER
c0398625	protein c deficiency	SIDER
c0152427	polydactyly	SIDER
c0001973	alcohol dependence	SIDER
c0001973	alcoholism	SIDER
c1112637	periorbital disorder	SIDER
c0242429	throat discomfort	SIDER
c0242429	throat pain	SIDER
c0242429	sore throat nos	SIDER
c0242429	pharynx discomfort	SIDER
c0242429	throat sore	SIDER
c0242429	pain throat	SIDER
c0242429	throat soreness	SIDER
c0242422	parkinsonism	SIDER
c1283620	isomaltase deficiency	SIDER
c0857073	cold hands and feet	SIDER
c0920350	autoimmune thyroiditis	SIDER
c0857057	blotchy	SIDER
c0857056	blotchy rash	SIDER
c0235146	feeling high	SIDER
c0235146	euphoric mood	SIDER
c0699815	feeding problems	SIDER
c0001969	alcohol intoxication	SIDER
c0001969	drunkenness	SIDER
c0001969	alcoholic intoxication	SIDER
c0853118	blood testosterone increased	SIDER
c0853117	blood testosterone decreased	SIDER
c0239266	elbow pain	SIDER
c0600139	prostatic carcinoma	SIDER
c0600139	carcinoma of prostate	SIDER
c0851710	exfoliative conditions	SIDER
c1399774	excessive skin	SIDER
c1096543	superficial punctate keratopathy	SIDER
c0151810	drug effect lack of, lack of drug effect	SIDER
c0236078	pain in scrotum 	CHV
c0236071	constriction throat	CHV
c0000932	traffic accidents	CHV
c0000932	traffic accident	CHV
c0000932	motor vehicle accident	CHV
c0031873	pica disease	CHV
c0010474	ulcer stress	CHV
c0010474	curling's ulcer	CHV
c0520463	hepatitis, chronic active	CHV
c0162871	aortic aneurysm, abdominal	CHV
c0266617	congenital deformity of face 	CHV
c0522224	paralysed	CHV
c0428981	junctional premature complex 	CHV
c0236053	mucosal sores	CHV
c0236053	mucosal ulcer 	CHV
c0428982	av junctional  tachycardia 	CHV
c0454578	aphasia sensory	CHV
c0454578	receptive aphasia 	CHV
c0004045	asphyxia neonatal	CHV
c0004045	asphyxia neonatorum	CHV
c0268731	renal glomerular disease 	CHV
c0004059	aspirin intolerance	CHV
c0040028	thrombocythemia, hemorrhagic	CHV
c0042376	headache vascular	CHV
c0600041	infection bladder	CHV
c0600041	infective cystitis 	CHV
c0004063	[x]assault by unspecified means 	CHV
c0004063	assault	CHV
c0162830	dermatitis, phototoxic	CHV
c0339789	congenital deafness 	CHV
c0162834	hyperpigmentation skin	CHV
c0040015	thrombasthenia	CHV
c0699744	infection of ear 	CHV
c0162848	lichenoid eruptions	CHV
c0010417	undescended testicle	CHV
c0010414	infection by cryptococcus neoformans	CHV
c0010414	torulosis	CHV
c0000924	accidents	CHV
c0000924	accident	CHV
c0000924	accident nos	CHV
c0004093	asthenias	CHV
c0151846	periosteum	CHV
c0151849	[d]alkaline phosphatase raised 	CHV
c0042345	varicosities	CHV
c0042345	varicosity	CHV
c0947912	myasthenias	CHV
c0236000	[d]jaw pain 	CHV
c0151830	pain urethral	CHV
c0600086	toxic goiter	CHV
c0041582	ulcera	CHV
c0151827	pain in eye 	CHV
c0151826	[d]retrosternal chest pain 	CHV
c0151825	osteodynia	CHV
